x,y,value,group,label,facet,source,target,weight,lower,upper
0,-0.14908705114056942,-0.14908705114056942,item_01,item_01,,0,-0.14908705114056942,-0.14908705114056942,-0.2927878594801937,-0.005386242800945101
1,0.08470019206135374,0.08470019206135374,item_02,item_02,,1,0.08470019206135374,0.08470019206135374,-0.05900061627827058,0.22840100040097805
2,0.3067250898633511,0.3067250898633511,item_03,item_03,,2,0.3067250898633511,0.3067250898633511,0.1630242815237268,0.4504258982029754
3,0.5875256136205038,0.5875256136205038,item_04,item_04,,3,0.5875256136205038,0.5875256136205038,0.44382480528087953,0.7312264219601281
4,0.22029148038096447,0.22029148038096447,item_05,item_05,,4,0.22029148038096447,0.22029148038096447,0.07659067204134015,0.36399228872058875
5,0.40882742034764186,0.40882742034764186,item_06,item_06,,5,0.40882742034764186,0.40882742034764186,0.26512661200801757,0.5525282286872661
6,0.6544276529157365,0.6544276529157365,item_07,item_07,,6,0.6544276529157365,0.6544276529157365,0.5107268445761122,0.7981284612553607
7,1.0169076986757033,1.0169076986757033,item_08,item_08,,7,1.0169076986757033,1.0169076986757033,0.873206890336079,1.1606085070153276
8,1.2023185860611365,1.2023185860611365,item_09,item_09,,8,1.2023185860611365,1.2023185860611365,1.0586177777215122,1.3460193944007608
9,0.6547321456297928,0.6547321456297928,item_10,item_10,,9,0.6547321456297928,0.6547321456297928,0.5110313372901685,0.798432953969417
10,0.31132386236319465,0.31132386236319465,item_11,item_11,,10,0.31132386236319465,0.31132386236319465,0.16762305402357033,0.45502467070281893
11,0.23206142661576964,0.23206142661576964,item_12,item_12,,11,0.23206142661576964,0.23206142661576964,0.08836061827614533,0.37576223495539396
12,-0.04027082353115419,-0.04027082353115419,item_13,item_13,,12,-0.04027082353115419,-0.04027082353115419,-0.1839716318707785,0.10342998480847013
13,0.0703528068627314,0.0703528068627314,item_14,item_14,,13,0.0703528068627314,0.0703528068627314,-0.07334800147689291,0.21405361520235572
14,-0.5640848839191144,-0.5640848839191144,item_15,item_15,,14,-0.5640848839191144,-0.5640848839191144,-0.7077856922587387,-0.4203840755794901
15,-0.34309690967507545,-0.34309690967507545,item_16,item_16,,15,-0.34309690967507545,-0.34309690967507545,-0.48679771801469973,-0.19939610133545113
16,-0.5290700379974884,-0.5290700379974884,item_17,item_17,,16,-0.5290700379974884,-0.5290700379974884,-0.6727708463371127,-0.38536922965786413
17,-0.8133792446409497,-0.8133792446409497,item_18,item_18,,17,-0.8133792446409497,-0.8133792446409497,-0.957080052980574,-0.6696784363013254
18,-1.1300755429925426,-1.1300755429925426,item_19,item_19,,18,-1.1300755429925426,-1.1300755429925426,-1.273776351332167,-0.9863747346529184
19,-1.2160331846461419,-1.2160331846461419,item_20,item_20,,19,-1.2160331846461419,-1.2160331846461419,-1.3597339929857661,-1.0723323763065176
20,-1.1203693130652208,-1.1203693130652208,item_21,item_21,,20,-1.1203693130652208,-1.1203693130652208,-1.264070121404845,-0.9766685047255965
21,-0.9931983455061649,-0.9931983455061649,item_22,item_22,,21,-0.9931983455061649,-0.9931983455061649,-1.1368991538457893,-0.8494975371665406
22,-1.019527904012318,-1.019527904012318,item_23,item_23,,22,-1.019527904012318,-1.019527904012318,-1.1632287123519423,-0.8758270956726937
23,-0.4878992755864823,-0.4878992755864823,item_24,item_24,,23,-0.4878992755864823,-0.4878992755864823,-0.6316000839261066,-0.344198467246858
24,-0.9378149703376003,-0.9378149703376003,item_25,item_25,,24,-0.9378149703376003,-0.9378149703376003,-1.0815157786772247,-0.794114161997976
25,-0.08990472106407224,-0.08990472106407224,item_26,item_26,,25,-0.08990472106407224,-0.08990472106407224,-0.23360552940369655,0.053796087275552074
26,0.29371779849615043,0.29371779849615043,item_27,item_27,,26,0.29371779849615043,0.29371779849615043,0.15001699015652611,0.4374186068357747
27,0.3035265581748101,0.3035265581748101,item_28,item_28,,27,0.3035265581748101,0.3035265581748101,0.1598257498351858,0.4472273665144344
28,0.5321673144287782,0.5321673144287782,item_29,item_29,,28,0.5321673144287782,0.5321673144287782,0.3884665060891539,0.6758681227684025
29,1.169296984090035,1.169296984090035,item_30,item_30,,29,1.169296984090035,1.169296984090035,1.0255961757504106,1.3129977924296592
30,0.7730270433120906,0.7730270433120906,item_31,item_31,,30,0.7730270433120906,0.7730270433120906,0.6293262349724663,0.9167278516517149
31,0.7424775205956059,0.7424775205956059,item_32,item_32,,31,0.7424775205956059,0.7424775205956059,0.5987767122559816,0.8861783289352302
32,1.120070068056814,1.120070068056814,item_33,item_33,,32,1.120070068056814,1.120070068056814,0.9763692597171898,1.2637708763964384
33,0.8001674297661356,0.8001674297661356,item_34,item_34,,33,0.8001674297661356,0.8001674297661356,0.6564666214265114,0.9438682381057599
34,0.48456241560359903,0.48456241560359903,item_35,item_35,,34,0.48456241560359903,0.48456241560359903,0.34086160726397474,0.6282632239432233
35,0.7349819358265647,0.7349819358265647,item_36,item_36,,35,0.7349819358265647,0.7349819358265647,0.5912811274869404,0.878682744166189
